active_date,skill_name,job_count
2022-08-12,Java,28
2022-08-12,Power BI,27
2022-08-12,Scala,24
2022-08-12,Data,20
2022-08-12,English,11
2022-08-12,Tableau,5
2022-08-13,SQL,61
2022-08-13,Python,44
2022-08-13,Big Data,34
2022-08-13,Spark,32
2022-08-13,Java,28
2022-08-13,Power BI,27
2022-08-13,Scala,23
2022-08-13,Data,20
2022-08-13,English,10
2022-08-13,Tableau,5
2022-08-14,SQL,60
2022-08-14,Python,43
2022-08-14,Big Data,34
2022-08-14,Spark,32
2022-08-14,Java,28
2022-08-14,Power BI,27
2022-08-14,Scala,23
2022-08-14,Data,20
2022-08-14,English,10
2022-08-14,Tableau,5
2022-08-15,SQL,60
2022-08-15,Python,43
2022-08-15,Big Data,34
2022-08-15,Spark,32
2022-08-15,Java,28
2022-08-15,Power BI,27
2022-08-15,Scala,23
2022-08-15,Data,20
2022-08-15,English,10
2022-08-15,Tableau,5
2022-08-16,SQL,59
2022-08-16,Python,43
2022-08-16,Spark,32
2022-08-16,Big Data,30
2022-08-16,Java,28
2022-08-16,Power BI,27
2022-08-16,Scala,23
2022-08-16,Data,20
2022-08-16,English,10
2022-08-16,Tableau,8
2022-08-17,SQL,57
2022-08-17,Python,42
2022-08-17,Spark,31
2022-08-17,Big Data,30
2022-08-17,Java,28
2022-08-17,Power BI,26
2022-08-17,Scala,22
2022-08-17,Data,20
2022-08-17,Tableau,8
2022-08-17,English,8
2022-08-18,SQL,56
2022-08-18,Python,40
2022-08-18,Spark,31
2022-08-18,Big Data,30
2022-08-18,Java,28
2022-08-18,Power BI,26
2022-08-18,Scala,22
2022-08-18,Data,20
2022-08-18,English,8
2022-08-18,Tableau,6
2022-08-19,SQL,73
2022-08-19,Python,58
2022-08-19,Big Data,31
2022-08-19,Spark,31
2022-08-19,Java,29
2022-08-19,Power BI,25
2022-08-19,Tableau,24
2022-08-19,Scala,23
2022-08-19,Data,20
2022-08-19,English,9
2022-08-20,SQL,73
2022-08-20,Python,58
2022-08-20,Big Data,31
2022-08-20,Spark,31
2022-08-20,Java,29
2022-08-20,Power BI,25
2022-08-20,Tableau,24
2022-08-20,Scala,23
2022-08-20,Data,20
2022-08-20,English,9
2022-08-21,SQL,73
2022-08-21,Python,58
2022-08-21,Big Data,31
2022-08-21,Spark,30
2022-08-21,Java,28
2022-08-21,Power BI,25
2022-08-21,Tableau,24
2022-08-21,Scala,23
2022-08-21,Data,20
2022-08-21,English,9
2022-08-22,SQL,76
2022-08-22,Python,62
2022-08-22,Big Data,31
2022-08-22,Spark,30
2022-08-22,Java,29
2022-08-22,Power BI,25
2022-08-22,Tableau,24
2022-08-22,Scala,23
2022-08-22,Data,20
2022-08-22,English,9
2022-08-23,SQL,59
2022-08-23,Python,46
2022-08-23,Java,31
2022-08-23,Big Data,31
2022-08-23,Spark,30
2022-08-23,Power BI,25
2022-08-23,Scala,23
2022-08-23,Data,20
2022-08-23,English,9
2022-08-23,Tableau,7
2022-08-24,SQL,59
2022-08-24,Python,45
2022-08-24,Java,30
2022-08-24,Big Data,30
2022-08-24,Spark,29
2022-08-24,Power BI,25
2022-08-24,Scala,23
2022-08-24,Data,20
2022-08-24,English,8
2022-08-24,Tableau,7
2022-08-25,SQL,77
2022-08-25,Big Data,48
2022-08-25,Java,44
2022-08-25,Python,29
2022-08-25,Spark,26
2022-08-25,Power BI,25
2022-08-25,Scala,23
2022-08-25,Data,20
2022-08-25,English,8
2022-08-25,Tableau,7
2022-08-26,SQL,77
2022-08-26,Big Data,48
2022-08-26,Java,44
2022-08-26,Python,29
2022-08-26,Spark,26
2022-08-26,Power BI,24
2022-08-26,Scala,23
2022-08-26,Data,20
2022-08-26,English,8
2022-08-26,Tableau,7
2022-08-27,SQL,57
2022-08-27,Big Data,48
2022-08-27,Java,44
2022-08-27,Python,29
2022-08-27,Power BI,24
2022-08-27,Scala,23
2022-08-27,Data,20
2022-08-27,English,8
2022-08-27,Spark,7
2022-08-27,Tableau,6
2022-08-28,SQL,57
2022-08-28,Big Data,48
2022-08-28,Java,44
2022-08-28,Python,29
2022-08-28,Power BI,24
2022-08-28,Scala,23
2022-08-28,Data,20
2022-08-28,English,8
2022-08-28,Spark,7
2022-08-28,Tableau,6
2022-08-29,SQL,63
2022-08-29,Big Data,48
2022-08-29,Java,44
2022-08-29,Python,32
2022-08-29,Power BI,26
2022-08-29,Scala,24
2022-08-29,Data,22
2022-08-29,Spark,8
2022-08-29,English,8
2022-08-29,Tableau,6
2022-08-30,SQL,82
2022-08-30,Big Data,45
2022-08-30,Java,44
2022-08-30,Python,33
2022-08-30,Power BI,26
2022-08-30,Scala,24
2022-08-30,Data,22
2022-08-30,Spark,8
2022-08-30,English,8
2022-08-30,Tableau,6
2022-08-31,SQL,83
2022-08-31,Big Data,46
2022-08-31,Java,45
2022-08-31,Python,35
2022-08-31,Scala,24
2022-08-31,Power BI,23
2022-08-31,Data,22
2022-08-31,Spark,8
2022-08-31,English,8
2022-08-31,Tableau,6
2022-09-01,SQL,83
2022-09-01,Java,45
2022-09-01,Big Data,44
2022-09-01,Python,35
2022-09-01,Scala,23
2022-09-01,Power BI,23
2022-09-01,Data,22
2022-09-01,English,8
2022-09-01,Spark,7
2022-09-01,Tableau,6
2022-09-02,SQL,87
2022-09-02,Java,45
2022-09-02,Big Data,45
2022-09-02,Python,35
2022-09-02,Scala,23
2022-09-02,English,8
2022-09-02,Tableau,7
2022-09-02,Spark,7
2022-09-02,Power BI,7
2022-09-02,Data,3
2022-09-03,SQL,87
2022-09-03,Java,45
2022-09-03,Big Data,45
2022-09-03,Python,35
2022-09-03,Scala,23
2022-09-03,English,8
2022-09-03,Tableau,7
2022-09-03,Spark,7
2022-09-03,Power BI,7
2022-09-03,Data,3
2022-09-04,SQL,86
2022-09-04,Java,38
2022-09-04,Big Data,38
2022-09-04,Python,35
2022-09-04,Scala,14
2022-09-04,English,8
2022-09-04,Tableau,7
2022-09-04,Power BI,7
2022-09-04,Spark,5
2022-09-04,Data,3
2022-09-05,SQL,96
2022-09-05,Python,42
2022-09-05,Java,39
2022-09-05,Big Data,39
2022-09-05,Scala,17
2022-09-05,English,9
2022-09-05,Power BI,8
2022-09-05,Tableau,7
2022-09-05,Spark,5
2022-09-05,Data,3
2022-09-06,SQL,103
2022-09-06,Python,42
2022-09-06,Java,39
2022-09-06,Big Data,39
2022-09-06,Scala,17
2022-09-06,English,9
2022-09-06,Power BI,8
2022-09-06,Tableau,7
2022-09-06,Spark,5
2022-09-06,Data,3
2022-09-07,SQL,98
2022-09-07,Big Data,43
2022-09-07,Java,40
2022-09-07,Python,39
2022-09-07,Scala,20
2022-09-07,English,10
2022-09-07,Power BI,8
2022-09-07,Tableau,7
2022-09-07,Spark,5
2022-09-07,Data,3
2022-09-08,SQL,98
2022-09-08,Big Data,42
2022-09-08,Java,39
2022-09-08,Python,38
2022-09-08,Scala,20
2022-09-08,English,10
2022-09-08,Power BI,8
2022-09-08,Tableau,7
2022-09-08,Spark,5
2022-09-08,Data,3
2022-09-09,SQL,97
2022-09-09,Big Data,41
2022-09-09,Python,36
2022-09-09,Java,35
2022-09-09,English,29
2022-09-09,Scala,21
2022-09-09,Power BI,8
2022-09-09,Tableau,7
2022-09-09,Spark,5
2022-09-09,Data,3
2022-09-10,SQL,94
2022-09-10,Big Data,41
2022-09-10,Python,36
2022-09-10,Java,33
2022-09-10,English,29
2022-09-10,Scala,21
2022-09-10,Power BI,8
2022-09-10,Tableau,7
2022-09-10,Spark,5
2022-09-10,Data,3
2022-09-11,SQL,94
2022-09-11,Big Data,41
2022-09-11,Python,35
2022-09-11,Java,32
2022-09-11,English,29
2022-09-11,Scala,20
2022-09-11,Power BI,8
2022-09-11,Tableau,7
2022-09-11,Spark,5
2022-09-11,Data,3
2022-09-12,SQL,90
2022-09-12,Big Data,41
2022-09-12,Python,35
2022-09-12,Java,32
2022-09-12,English,29
2022-09-12,Scala,19
2022-09-12,Power BI,8
2022-09-12,Tableau,6
2022-09-12,Spark,4
2022-09-12,Data,3
2022-09-13,SQL,97
2022-09-13,Big Data,41
2022-09-13,Python,41
2022-09-13,Scala,40
2022-09-13,Java,33
2022-09-13,English,31
2022-09-13,Tableau,12
2022-09-13,Power BI,8
2022-09-13,Spark,6
2022-09-13,Data,3
2022-09-14,SQL,104
2022-09-14,Python,45
2022-09-14,Scala,42
2022-09-14,Big Data,41
2022-09-14,Java,35
2022-09-14,English,31
2022-09-14,Tableau,12
2022-09-14,Power BI,8
2022-09-14,Spark,6
2022-09-14,Data,4
2022-09-15,SQL,103
2022-09-15,Python,45
2022-09-15,Scala,42
2022-09-15,Big Data,41
2022-09-15,Java,35
2022-09-15,English,31
2022-09-15,Tableau,11
2022-09-15,Power BI,8
2022-09-15,Spark,6
2022-09-15,Data,4
2022-09-16,SQL,102
2022-09-16,Python,45
2022-09-16,Scala,42
2022-09-16,Big Data,41
2022-09-16,Java,35
2022-09-16,English,31
2022-09-16,Tableau,11
2022-09-16,Power BI,8
2022-09-16,Spark,6
2022-09-16,Data,4
2022-09-17,SQL,102
2022-09-17,Python,45
2022-09-17,Scala,42
2022-09-17,Big Data,41
2022-09-17,Java,35
2022-09-17,English,31
2022-09-17,Tableau,11
2022-09-17,Power BI,8
2022-09-17,Spark,6
2022-09-17,Data,4
2022-09-18,SQL,100
2022-09-18,Python,43
2022-09-18,Scala,41
2022-09-18,Big Data,40
2022-09-18,Java,34
2022-09-18,English,30
2022-09-18,Tableau,9
2022-09-18,Power BI,8
2022-09-18,Spark,6
2022-09-18,Data,4
2022-09-19,SQL,101
2022-09-19,Python,46
2022-09-19,Scala,41
2022-09-19,Big Data,40
2022-09-19,Java,34
2022-09-19,English,30
2022-09-19,Tableau,10
2022-09-19,Spark,9
2022-09-19,Power BI,8
2022-09-19,Data,4
2022-09-20,SQL,101
2022-09-20,Python,46
2022-09-20,Scala,41
2022-09-20,Big Data,40
2022-09-20,Java,34
2022-09-20,English,30
2022-09-20,Tableau,10
2022-09-20,Spark,9
2022-09-20,Power BI,8
2022-09-20,Data,4
2022-09-21,SQL,102
2022-09-21,Python,44
2022-09-21,Scala,41
2022-09-21,Big Data,40
2022-09-21,Java,32
2022-09-21,English,30
2022-09-21,Tableau,10
2022-09-21,Spark,9
2022-09-21,Power BI,9
2022-09-21,Data,4
2022-09-22,SQL,101
2022-09-22,Python,44
2022-09-22,Scala,41
2022-09-22,Big Data,40
2022-09-22,Java,33
2022-09-22,English,30
2022-09-22,Tableau,10
2022-09-22,Spark,9
2022-09-22,Power BI,9
2022-09-22,Data,4
2022-09-23,SQL,100
2022-09-23,Python,44
2022-09-23,Scala,41
2022-09-23,Big Data,40
2022-09-23,Java,33
2022-09-23,English,30
2022-09-23,Tableau,10
2022-09-23,Spark,8
2022-09-23,Power BI,8
2022-09-23,Data,4
2022-09-24,SQL,82
2022-09-24,Python,42
2022-09-24,Scala,41
2022-09-24,English,30
2022-09-24,Big Data,23
2022-09-24,Java,15
2022-09-24,Tableau,10
2022-09-24,Spark,8
2022-09-24,Power BI,8
2022-09-24,Data,4
2022-09-25,SQL,82
2022-09-25,Python,42
2022-09-25,Scala,41
2022-09-25,English,30
2022-09-25,Big Data,21
2022-09-25,Java,15
2022-09-25,Tableau,10
2022-09-25,Spark,8
2022-09-25,Power BI,8
2022-09-25,Data,4
2022-09-26,SQL,82
2022-09-26,Python,42
2022-09-26,Scala,41
2022-09-26,English,30
2022-09-26,Big Data,21
2022-09-26,Java,15
2022-09-26,Spark,11
2022-09-26,Tableau,10
2022-09-26,Power BI,8
2022-09-26,Data,4
2022-09-27,SQL,83
2022-09-27,Scala,43
2022-09-27,Python,43
2022-09-27,English,32
2022-09-27,Big Data,21
2022-09-27,Java,15
2022-09-27,Spark,12
2022-09-27,Tableau,10
2022-09-27,Power BI,8
2022-09-27,Data,3
2022-09-28,SQL,83
2022-09-28,Python,44
2022-09-28,Scala,43
2022-09-28,English,32
2022-09-28,Big Data,21
2022-09-28,Java,15
2022-09-28,Spark,12
2022-09-28,Tableau,10
2022-09-28,Power BI,8
2022-09-28,Data,3
2022-09-29,SQL,64
2022-09-29,Scala,43
2022-09-29,Python,43
2022-09-29,English,32
2022-09-29,Big Data,21
2022-09-29,Java,15
2022-09-29,Spark,12
2022-09-29,Tableau,10
2022-09-29,Power BI,8
2022-09-29,Data,3
2022-09-30,SQL,67
2022-09-30,Scala,43
2022-09-30,Python,42
2022-09-30,English,35
2022-09-30,Big Data,23
2022-09-30,Java,17
2022-09-30,Spark,15
2022-09-30,Tableau,10
2022-09-30,Power BI,8
2022-09-30,Data,3
2022-10-01,SQL,67
2022-10-01,Scala,43
2022-10-01,Python,42
2022-10-01,English,35
2022-10-01,Big Data,23
2022-10-01,Java,17
2022-10-01,Spark,15
2022-10-01,Tableau,10
2022-10-01,Power BI,8
2022-10-01,Data,3
2022-10-02,SQL,64
2022-10-02,Scala,43
2022-10-02,Python,42
2022-10-02,English,35
2022-10-02,Big Data,23
2022-10-02,Java,17
2022-10-02,Spark,15
2022-10-02,Tableau,10
2022-10-02,Power BI,5
2022-10-02,Data,3
2022-10-03,SQL,62
2022-10-03,Scala,43
2022-10-03,Python,42
2022-10-03,English,35
2022-10-03,Big Data,22
2022-10-03,Java,16
2022-10-03,Spark,15
2022-10-03,Tableau,10
2022-10-03,Power BI,5
2022-10-03,Data,3
2022-10-04,SQL,74
2022-10-04,Python,57
2022-10-04,English,57
2022-10-04,Scala,43
2022-10-04,Tableau,32
2022-10-04,Big Data,25
2022-10-04,Data,22
2022-10-04,Spark,18
2022-10-04,Java,16
2022-10-04,Power BI,5
2022-10-05,SQL,66
2022-10-05,English,55
2022-10-05,Python,50
2022-10-05,Scala,40
2022-10-05,Tableau,32
2022-10-05,Big Data,25
2022-10-05,Data,22
2022-10-05,Spark,18
2022-10-05,Java,16
2022-10-05,Power BI,4
2022-10-06,SQL,71
2022-10-06,English,52
2022-10-06,Python,50
2022-10-06,Scala,40
2022-10-06,Tableau,32
2022-10-06,Big Data,22
2022-10-06,Data,22
2022-10-06,Spark,18
2022-10-06,Java,16
2022-10-06,Power BI,4
2022-10-07,SQL,68
2022-10-07,English,52
2022-10-07,Python,45
2022-10-07,Scala,40
2022-10-07,Tableau,32
2022-10-07,Big Data,22
2022-10-07,Data,22
2022-10-07,Spark,18
2022-10-07,Java,16
2022-10-07,Power BI,5
2022-10-08,SQL,68
2022-10-08,English,52
2022-10-08,Python,45
2022-10-08,Scala,40
2022-10-08,Tableau,32
2022-10-08,Big Data,22
2022-10-08,Data,22
2022-10-08,Spark,18
2022-10-08,Java,16
2022-10-08,Power BI,5
2022-10-09,SQL,68
2022-10-09,Python,45
2022-10-09,Scala,39
2022-10-09,English,33
2022-10-09,Tableau,32
2022-10-09,Big Data,22
2022-10-09,Data,22
2022-10-09,Spark,18
2022-10-09,Java,16
2022-10-09,Power BI,5
2022-10-10,SQL,67
2022-10-10,Python,45
2022-10-10,Scala,39
2022-10-10,English,33
2022-10-10,Tableau,31
2022-10-10,Big Data,22
2022-10-10,Data,22
2022-10-10,Spark,18
2022-10-10,Java,16
2022-10-10,Power BI,5
2022-10-11,SQL,67
2022-10-11,Python,45
2022-10-11,Scala,39
2022-10-11,English,33
2022-10-11,Tableau,31
2022-10-11,Data,23
2022-10-11,Big Data,22
2022-10-11,Spark,18
2022-10-11,Java,16
2022-10-11,Power BI,5
2022-10-12,SQL,60
2022-10-12,Python,40
2022-10-12,Scala,33
2022-10-12,English,31
2022-10-12,Tableau,25
2022-10-12,Data,23
2022-10-12,Big Data,19
2022-10-12,Spark,12
2022-10-12,Java,10
2022-10-12,Power BI,5
2022-10-13,SQL,82
2022-10-13,Python,40
2022-10-13,English,31
2022-10-13,Tableau,25
2022-10-13,Power BI,24
2022-10-13,Data,24
2022-10-13,Big Data,19
2022-10-13,Scala,16
2022-10-13,Spark,12
2022-10-13,Java,10
2022-10-14,SQL,77
2022-10-14,Python,36
2022-10-14,English,31
2022-10-14,Tableau,24
2022-10-14,Power BI,24
2022-10-14,Data,24
2022-10-14,Big Data,19
2022-10-14,Scala,16
2022-10-14,Spark,12
2022-10-14,Java,10
2022-10-15,SQL,95
2022-10-15,Data,42
2022-10-15,Python,36
2022-10-15,English,31
2022-10-15,Tableau,24
2022-10-15,Power BI,24
2022-10-15,Big Data,19
2022-10-15,Scala,16
2022-10-15,Spark,12
2022-10-15,Java,10
2022-10-16,SQL,95
2022-10-16,Data,42
2022-10-16,Python,36
2022-10-16,English,31
2022-10-16,Tableau,24
2022-10-16,Power BI,24
2022-10-16,Big Data,19
2022-10-16,Scala,16
2022-10-16,Spark,12
2022-10-16,Java,10
2022-10-17,SQL,94
2022-10-17,Data,42
2022-10-17,Python,36
2022-10-17,English,31
2022-10-17,Tableau,24
2022-10-17,Power BI,24
2022-10-17,Big Data,19
2022-10-17,Scala,16
2022-10-17,Spark,12
2022-10-17,Java,10
2022-10-18,SQL,94
2022-10-18,Data,42
2022-10-18,Python,36
2022-10-18,English,32
2022-10-18,Tableau,25
2022-10-18,Power BI,24
2022-10-18,Big Data,19
2022-10-18,Scala,16
2022-10-18,Spark,12
2022-10-18,Java,10
2022-10-19,SQL,94
2022-10-19,Data,42
2022-10-19,Python,33
2022-10-19,English,32
2022-10-19,Tableau,25
2022-10-19,Power BI,24
2022-10-19,Big Data,20
2022-10-19,Scala,16
2022-10-19,Java,10
2022-10-19,Spark,9
2022-10-20,SQL,94
2022-10-20,Data,42
2022-10-20,Python,35
2022-10-20,English,32
2022-10-20,Tableau,25
2022-10-20,Power BI,24
2022-10-20,Big Data,20
2022-10-20,Scala,16
2022-10-20,Java,12
2022-10-20,Spark,9
2022-10-21,SQL,94
2022-10-21,Data,42
2022-10-21,Python,35
2022-10-21,English,32
2022-10-21,Tableau,25
2022-10-21,Power BI,24
2022-10-21,Big Data,20
2022-10-21,Scala,16
2022-10-21,Java,12
2022-10-21,Spark,9
2022-10-22,SQL,93
2022-10-22,Data,42
2022-10-22,Python,34
2022-10-22,English,31
2022-10-22,Tableau,25
2022-10-22,Power BI,24
2022-10-22,Big Data,20
2022-10-22,Scala,16
2022-10-22,Java,11
2022-10-22,Spark,9
2022-10-23,SQL,93
2022-10-23,Data,42
2022-10-23,Python,34
2022-10-23,English,31
2022-10-23,Tableau,25
2022-10-23,Power BI,24
2022-10-23,Big Data,20
2022-10-23,Scala,16
2022-10-23,Java,11
2022-10-23,Spark,9
2022-10-24,SQL,93
2022-10-24,Data,42
2022-10-24,Python,34
2022-10-24,English,31
2022-10-24,Tableau,25
2022-10-24,Power BI,24
2022-10-24,Big Data,20
2022-10-24,Scala,16
2022-10-24,Java,11
2022-10-24,Spark,9
2022-10-25,SQL,93
2022-10-25,Data,42
2022-10-25,Python,34
2022-10-25,English,31
2022-10-25,Tableau,25
2022-10-25,Power BI,24
2022-10-25,Big Data,20
2022-10-25,Scala,16
2022-10-25,Java,11
2022-10-25,Spark,6
2022-10-26,SQL,93
2022-10-26,Data,42
2022-10-26,Python,34
2022-10-26,English,31
2022-10-26,Tableau,25
2022-10-26,Power BI,24
2022-10-26,Big Data,20
2022-10-26,Scala,16
2022-10-26,Java,11
2022-10-26,Spark,6
2022-10-27,SQL,92
2022-10-27,Data,42
2022-10-27,Python,33
2022-10-27,English,29
2022-10-27,Tableau,25
2022-10-27,Power BI,24
2022-10-27,Big Data,20
2022-10-27,Scala,15
2022-10-27,Java,11
2022-10-27,Spark,6
2022-10-28,SQL,91
2022-10-28,Data,42
2022-10-28,Python,31
2022-10-28,English,29
2022-10-28,Tableau,25
2022-10-28,Power BI,25
2022-10-28,Big Data,20
2022-10-28,Scala,14
2022-10-28,Java,10
2022-10-28,Spark,6
2022-10-29,SQL,91
2022-10-29,Data,42
2022-10-29,Python,31
2022-10-29,English,29
2022-10-29,Tableau,25
2022-10-29,Power BI,25
2022-10-29,Big Data,20
2022-10-29,Scala,14
2022-10-29,Java,10
2022-10-29,Spark,6
2022-10-30,SQL,91
2022-10-30,Data,42
2022-10-30,Python,31
2022-10-30,English,29
2022-10-30,Tableau,25
2022-10-30,Power BI,25
2022-10-30,Big Data,20
2022-10-30,Scala,14
2022-10-30,Java,10
2022-10-30,Spark,6
2022-10-31,SQL,101
2022-10-31,Data,42
2022-10-31,Power BI,35
2022-10-31,Python,31
2022-10-31,English,30
2022-10-31,Tableau,25
2022-10-31,Big Data,20
2022-10-31,Scala,14
2022-10-31,Java,10
2022-10-31,Spark,6
2022-11-01,SQL,101
2022-11-01,Data,42
2022-11-01,Power BI,35
2022-11-01,Python,31
2022-11-01,English,30
2022-11-01,Tableau,25
2022-11-01,Big Data,20
2022-11-01,Scala,14
2022-11-01,Java,10
2022-11-01,Spark,6
2022-11-02,SQL,105
2022-11-02,Power BI,54
2022-11-02,Data,42
2022-11-02,English,27
2022-11-02,Python,25
2022-11-02,Tableau,22
2022-11-02,Big Data,22
2022-11-02,Scala,14
2022-11-02,Java,10
2022-11-02,Spark,6
2022-11-03,SQL,103
2022-11-03,Power BI,54
2022-11-03,Python,25
2022-11-03,Data,23
2022-11-03,Big Data,20
2022-11-03,Scala,14
2022-11-03,Java,10
2022-11-03,English,6
2022-11-03,Spark,3
2022-11-03,Tableau,3
2022-11-04,SQL,103
2022-11-04,Power BI,54
2022-11-04,Python,25
2022-11-04,Data,23
2022-11-04,Big Data,20
2022-11-04,Scala,14
2022-11-04,Java,10
2022-11-04,English,6
2022-11-04,Spark,3
2022-11-04,Tableau,3
2022-11-05,SQL,103
2022-11-05,Power BI,54
2022-11-05,Python,25
2022-11-05,Data,23
2022-11-05,Big Data,20
2022-11-05,Scala,14
2022-11-05,Java,10
2022-11-05,English,6
2022-11-05,Spark,3
2022-11-05,Tableau,3
2022-11-06,SQL,100
2022-11-06,Power BI,53
2022-11-06,Python,25
2022-11-06,Data,23
2022-11-06,Big Data,18
2022-11-06,Scala,14
2022-11-06,Java,8
2022-11-06,English,6
2022-11-06,Spark,3
2022-11-06,Tableau,3
2022-11-07,SQL,100
2022-11-07,Power BI,53
2022-11-07,Data,27
2022-11-07,Python,25
2022-11-07,Big Data,22
2022-11-07,Scala,18
2022-11-07,Java,12
2022-11-07,English,6
2022-11-07,Spark,3
2022-11-07,Tableau,3
2022-11-08,SQL,100
2022-11-08,Power BI,54
2022-11-08,Data,27
2022-11-08,Python,25
2022-11-08,Big Data,22
2022-11-08,Scala,18
2022-11-08,Java,12
2022-11-08,English,6
2022-11-08,Spark,3
2022-11-08,Tableau,3
2022-11-09,SQL,100
2022-11-09,Power BI,54
2022-11-09,Data,26
2022-11-09,Python,24
2022-11-09,Big Data,22
2022-11-09,Scala,18
2022-11-09,Java,12
2022-11-09,English,5
2022-11-09,Spark,3
2022-11-09,Tableau,3
2022-11-10,SQL,99
2022-11-10,Power BI,54
2022-11-10,Data,26
2022-11-10,Python,25
2022-11-10,Big Data,21
2022-11-10,Scala,16
2022-11-10,Java,13
2022-11-10,English,6
2022-11-10,Spark,4
2022-11-10,Tableau,3
2022-11-11,SQL,97
2022-11-11,Power BI,54
2022-11-11,Data,26
2022-11-11,Python,23
2022-11-11,Big Data,21
2022-11-11,Scala,16
2022-11-11,Java,13
2022-11-11,English,5
2022-11-11,Spark,4
2022-11-11,Tableau,3
2022-11-12,SQL,76
2022-11-12,Power BI,35
2022-11-12,Python,23
2022-11-12,Big Data,21
2022-11-12,Scala,16
2022-11-12,Java,13
2022-11-12,Data,7
2022-11-12,English,5
2022-11-12,Spark,4
2022-11-12,Tableau,3
2022-11-13,SQL,76
2022-11-13,Power BI,35
2022-11-13,Python,23
2022-11-13,Big Data,21
2022-11-13,Scala,16
2022-11-13,Java,13
2022-11-13,Data,7
2022-11-13,English,5
2022-11-13,Spark,4
2022-11-13,Tableau,3
2022-11-14,SQL,81
2022-11-14,Power BI,35
2022-11-14,Java,32
2022-11-14,Python,27
2022-11-14,English,27
2022-11-14,Big Data,21
2022-11-14,Scala,16
2022-11-14,Data,7
2022-11-14,Spark,5
2022-11-14,Tableau,4
2022-11-15,SQL,81
2022-11-15,Power BI,35
2022-11-15,Java,32
2022-11-15,Python,27
2022-11-15,English,27
2022-11-15,Big Data,21
2022-11-15,Scala,16
2022-11-15,Data,7
2022-11-15,Spark,5
2022-11-15,Tableau,4
2022-11-16,SQL,81
2022-11-16,Power BI,35
2022-11-16,Java,32
2022-11-16,Python,29
2022-11-16,English,26
2022-11-16,Big Data,21
2022-11-16,Scala,18
2022-11-16,Spark,7
2022-11-16,Data,7
2022-11-16,Tableau,3
2022-11-17,SQL,81
2022-11-17,Power BI,35
2022-11-17,Java,32
2022-11-17,Python,29
2022-11-17,English,26
2022-11-17,Big Data,21
2022-11-17,Scala,18
2022-11-17,Spark,7
2022-11-17,Data,7
2022-11-17,Tableau,3
2022-11-18,SQL,83
2022-11-18,Power BI,35
2022-11-18,Java,31
2022-11-18,Python,30
2022-11-18,English,26
2022-11-18,Big Data,20
2022-11-18,Scala,18
2022-11-18,Spark,7
2022-11-18,Data,7
2022-11-18,Tableau,3
2022-11-19,SQL,83
2022-11-19,Power BI,35
2022-11-19,Java,29
2022-11-19,Python,28
2022-11-19,English,26
2022-11-19,Big Data,20
2022-11-19,Scala,18
2022-11-19,Spark,7
2022-11-19,Data,7
2022-11-19,Tableau,3
2022-11-20,SQL,83
2022-11-20,Power BI,35
2022-11-20,Java,29
2022-11-20,Python,28
2022-11-20,English,26
2022-11-20,Big Data,20
2022-11-20,Scala,18
2022-11-20,Spark,7
2022-11-20,Data,7
2022-11-20,Tableau,3
2022-11-21,SQL,83
2022-11-21,Power BI,35
2022-11-21,Python,29
2022-11-21,Java,29
2022-11-21,English,26
2022-11-21,Big Data,21
2022-11-21,Scala,18
2022-11-21,Data,8
2022-11-21,Spark,7
2022-11-21,Tableau,3
2022-11-22,SQL,83
2022-11-22,Power BI,35
2022-11-22,Python,29
2022-11-22,Java,29
2022-11-22,English,27
2022-11-22,Big Data,21
2022-11-22,Scala,18
2022-11-22,Data,8
2022-11-22,Spark,7
2022-11-22,Tableau,3
2022-11-23,SQL,85
2022-11-23,Power BI,35
2022-11-23,Python,30
2022-11-23,Java,29
2022-11-23,English,27
2022-11-23,Big Data,21
2022-11-23,Scala,18
2022-11-23,Data,8
2022-11-23,Spark,7
2022-11-23,Tableau,4
2022-11-24,SQL,98
2022-11-24,Python,44
2022-11-24,Power BI,35
2022-11-24,Java,29
2022-11-24,English,26
2022-11-24,Big Data,21
2022-11-24,Scala,18
2022-11-24,Data,8
2022-11-24,Spark,7
2022-11-24,Tableau,4
2022-11-25,SQL,97
2022-11-25,Python,44
2022-11-25,Power BI,35
2022-11-25,English,29
2022-11-25,Java,29
2022-11-25,Big Data,24
2022-11-25,Scala,17
2022-11-25,Data,8
2022-11-25,Spark,6
2022-11-25,Tableau,4
2022-11-26,SQL,97
2022-11-26,Python,44
2022-11-26,Power BI,35
2022-11-26,English,29
2022-11-26,Java,29
2022-11-26,Big Data,24
2022-11-26,Scala,17
2022-11-26,Data,8
2022-11-26,Spark,6
2022-11-26,Tableau,4
2022-11-27,SQL,96
2022-11-27,Python,44
2022-11-27,Power BI,34
2022-11-27,English,29
2022-11-27,Java,29
2022-11-27,Big Data,24
2022-11-27,Scala,17
2022-11-27,Data,8
2022-11-27,Spark,6
2022-11-27,Tableau,4
2022-11-28,SQL,100
2022-11-28,Python,44
2022-11-28,Power BI,32
2022-11-28,English,29
2022-11-28,Java,29
2022-11-28,Big Data,24
2022-11-28,Scala,17
2022-11-28,Tableau,9
2022-11-28,Spark,6
2022-11-28,Data,6
2022-11-29,SQL,96
2022-11-29,Python,40
2022-11-29,Power BI,32
2022-11-29,English,29
2022-11-29,Java,29
2022-11-29,Big Data,24
